start_age,cause,year,number,rate
30,Viral hepatitis  [B15-B19],2016,2,0
30,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,11,1
30,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,9,0
30,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,9,0
30,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,4,0
30,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,5,0
30,Malaria  [B50-B54],2012,0,0
30,Malaria  [B50-B54],2013,0,0
30,Malaria  [B50-B54],2014,0,0
30,Malaria  [B50-B54],2015,0,0
30,Malaria  [B50-B54],2016,0,0
30,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,2,0
30,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,2,0
30,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,5,0
30,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,5,0
30,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,2,0
30,Malignant neoplasms  [C00-C97],2012,247,10
30,Malignant neoplasms  [C00-C97],2013,231,10
30,Malignant neoplasms  [C00-C97],2014,240,10
30,Malignant neoplasms  [C00-C97],2015,274,11
30,Malignant neoplasms  [C00-C97],2016,222,9
30,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,8,0
30,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,4,0
30,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,9,0
30,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,2,0
30,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,6,0
30,Anaemias  [D50-D64],2012,1,0
30,Anaemias  [D50-D64],2013,2,0
30,Anaemias  [D50-D64],2014,3,0
30,Anaemias  [D50-D64],2015,3,0
30,Anaemias  [D50-D64],2016,1,0
30,Diabetes mellitus  [E10-E14],2012,18,1
30,Diabetes mellitus  [E10-E14],2013,22,1
30,Diabetes mellitus  [E10-E14],2014,34,1
30,Diabetes mellitus  [E10-E14],2015,20,1
30,Diabetes mellitus  [E10-E14],2016,27,1
30,Nutritional deficiencies  [E40-E64],2012,0,0
30,Nutritional deficiencies  [E40-E64],2013,0,0
30,Nutritional deficiencies  [E40-E64],2014,0,0
30,Nutritional deficiencies  [E40-E64],2015,1,0
30,Nutritional deficiencies  [E40-E64],2016,0,0
30,"Meningitis  [G00, G03]",2012,0,0
30,"Meningitis  [G00, G03]",2013,2,0
30,"Meningitis  [G00, G03]",2014,1,0
30,"Meningitis  [G00, G03]",2015,3,0
30,"Meningitis  [G00, G03]",2016,0,0
30,Parkinson's disease  [G20-G21],2012,1,0
30,Parkinson's disease  [G20-G21],2013,0,0
30,Parkinson's disease  [G20-G21],2014,0,0
30,Parkinson's disease  [G20-G21],2015,0,0
30,Parkinson's disease  [G20-G21],2016,0,0
30,Alzheimer's disease  [G30],2012,0,0
30,Alzheimer's disease  [G30],2013,0,0
30,Alzheimer's disease  [G30],2014,0,0
30,Alzheimer's disease  [G30],2015,0,0
30,Alzheimer's disease  [G30],2016,0,0
30,Major cardiovascular diseases  [I00-I78],2012,100,4
30,Major cardiovascular diseases  [I00-I78],2013,118,5
30,Major cardiovascular diseases  [I00-I78],2014,126,5
30,Major cardiovascular diseases  [I00-I78],2015,119,5
30,Major cardiovascular diseases  [I00-I78],2016,124,5
30,Other disorders of circulatory system  [I80-I99],2012,9,0
30,Other disorders of circulatory system  [I80-I99],2013,6,0
30,Other disorders of circulatory system  [I80-I99],2014,5,0
30,Other disorders of circulatory system  [I80-I99],2015,6,0
30,Other disorders of circulatory system  [I80-I99],2016,6,0
30,Influenza and pneumonia  [J09-J18],2012,15,1
30,Influenza and pneumonia  [J09-J18],2013,16,1
30,Influenza and pneumonia  [J09-J18],2014,20,1
30,Influenza and pneumonia  [J09-J18],2015,14,1
30,Influenza and pneumonia  [J09-J18],2016,13,1
30,Other acute lower respiratory infections  [J20-J22],2012,0,0
30,Other acute lower respiratory infections  [J20-J22],2013,0,0
30,Other acute lower respiratory infections  [J20-J22],2014,0,0
30,Other acute lower respiratory infections  [J20-J22],2015,0,0
30,Other acute lower respiratory infections  [J20-J22],2016,0,0
30,Chronic lower respiratory diseases  [J40-J47],2012,2,0
30,Chronic lower respiratory diseases  [J40-J47],2013,4,0
30,Chronic lower respiratory diseases  [J40-J47],2014,8,0
30,Chronic lower respiratory diseases  [J40-J47],2015,2,0
30,Chronic lower respiratory diseases  [J40-J47],2016,9,0
30,"Pneumoconioses and chemical effects  [J60-J66, J68]",2012,0,0
30,"Pneumoconioses and chemical effects  [J60-J66, J68]",2013,0,0
30,"Pneumoconioses and chemical effects  [J60-J66, J68]",2014,0,0
30,"Pneumoconioses and chemical effects  [J60-J66, J68]",2015,0,0
30,"Pneumoconioses and chemical effects  [J60-J66, J68]",2016,1,0
30,Pneumonitis due to solids and liquids  [J69],2012,3,0
30,Pneumonitis due to solids and liquids  [J69],2013,1,0
30,Pneumonitis due to solids and liquids  [J69],2014,4,0
30,Pneumonitis due to solids and liquids  [J69],2015,0,0
30,Pneumonitis due to solids and liquids  [J69],2016,3,0
30,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2012,6,0
30,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2013,8,0
30,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2014,5,0
30,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2015,7,0
30,"Other diseases of respiratory system  [J00-J06, J30-J39, J67, J70-J98]",2016,8,0
30,Peptic ulcer  [K25-K28],2012,2,0
30,Peptic ulcer  [K25-K28],2013,1,0
30,Peptic ulcer  [K25-K28],2014,2,0
30,Peptic ulcer  [K25-K28],2015,3,0
30,Peptic ulcer  [K25-K28],2016,1,0
30,Diseases of appendix  [K35-K38],2012,0,0
30,Diseases of appendix  [K35-K38],2013,0,0
30,Diseases of appendix  [K35-K38],2014,1,0
30,Diseases of appendix  [K35-K38],2015,0,0
30,Diseases of appendix  [K35-K38],2016,0,0
30,Hernia  [K40-K46],2012,0,0
30,Hernia  [K40-K46],2013,2,0
30,Hernia  [K40-K46],2014,0,0
30,Hernia  [K40-K46],2015,2,0
30,Hernia  [K40-K46],2016,1,0
30,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2012,14,1
30,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2013,19,1
30,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2014,39,2
30,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2015,24,1
30,"Chronic liver disease and cirrhosis  [K70, K73-K74]",2016,24,1
30,Cholelithiasis and other disorders of gallbladder  [K80-K82],2012,3,0
30,Cholelithiasis and other disorders of gallbladder  [K80-K82],2013,0,0
30,Cholelithiasis and other disorders of gallbladder  [K80-K82],2014,0,0
30,Cholelithiasis and other disorders of gallbladder  [K80-K82],2015,3,0
30,Cholelithiasis and other disorders of gallbladder  [K80-K82],2016,1,0
30,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2012,5,0
30,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2013,2,0
30,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2014,6,0
30,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2015,6,0
30,"Nephritis, nephrotic syndrome and nephrosis  [N00-N07, N17-N19, N25-N27]",2016,7,0
30,"Infections of kidney  [N10-N12, N13.6, N15.1]",2012,0,0
30,"Infections of kidney  [N10-N12, N13.6, N15.1]",2013,1,0
30,"Infections of kidney  [N10-N12, N13.6, N15.1]",2014,3,0
30,"Infections of kidney  [N10-N12, N13.6, N15.1]",2015,0,0
30,"Infections of kidney  [N10-N12, N13.6, N15.1]",2016,2,0
30,Hyperplasia of prostate  [N40],2012,0,0
30,Hyperplasia of prostate  [N40],2013,0,0
30,Hyperplasia of prostate  [N40],2014,0,0
30,Hyperplasia of prostate  [N40],2015,0,0
30,Hyperplasia of prostate  [N40],2016,0,0
30,Inflammatory diseases of female pelvic organs  [N70-N76],2012,0,0
30,Inflammatory diseases of female pelvic organs  [N70-N76],2013,1,0
30,Inflammatory diseases of female pelvic organs  [N70-N76],2014,0,0
30,Inflammatory diseases of female pelvic organs  [N70-N76],2015,0,0
30,Inflammatory diseases of female pelvic organs  [N70-N76],2016,0,0
30,"Pregnancy, childbirth and the puerperium  [O00-O99]",2012,5,0
30,"Pregnancy, childbirth and the puerperium  [O00-O99]",2013,6,0
30,"Pregnancy, childbirth and the puerperium  [O00-O99]",2014,8,0
30,"Pregnancy, childbirth and the puerperium  [O00-O99]",2015,7,0
30,"Pregnancy, childbirth and the puerperium  [O00-O99]",2016,12,1
30,Certain conditions originating in the perinatal period  [P00-P96],2012,2,0
30,Certain conditions originating in the perinatal period  [P00-P96],2013,0,0
30,Certain conditions originating in the perinatal period  [P00-P96],2014,0,0
30,Certain conditions originating in the perinatal period  [P00-P96],2015,1,0
30,Certain conditions originating in the perinatal period  [P00-P96],2016,1,0
30,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2012,22,1
30,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2013,26,1
30,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2014,28,1
30,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2015,20,1
30,"Congenital malformations, deformations and chromosomal abnormalities  [Q00-Q99]",2016,11,0
30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2012,50,2
30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2013,48,2
30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2014,52,2
30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2015,115,5
30,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified  [R00-R99]",2016,207,8
30,All other diseases (residual) 28,2012,110,5
30,All other diseases (residual) 28,2013,125,5
30,All other diseases (residual) 28,2014,146,6
30,All other diseases (residual) 28,2015,136,5
30,All other diseases (residual) 28,2016,139,6
30,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2012,399,17
30,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2013,437,18
30,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2014,440,18
30,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2015,464,19
30,"Accidents (unintentional injuries)  [V01-X59, Y85-Y86]",2016,665,26
30,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2012,275,12
30,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2013,293,12
30,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2014,311,13
30,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2015,331,13
30,"Intentional self-harm (suicide)  [X60-X84, Y87.0]",2016,295,12
30,"Assault (homicide)  [X85-Y09, Y87.1]",2012,44,2
30,"Assault (homicide)  [X85-Y09, Y87.1]",2013,51,2
30,"Assault (homicide)  [X85-Y09, Y87.1]",2014,50,2
30,"Assault (homicide)  [X85-Y09, Y87.1]",2015,34,1
30,"Assault (homicide)  [X85-Y09, Y87.1]",2016,49,2
30,"Legal intervention  [Y35, Y89.0]",2012,2,0
30,"Legal intervention  [Y35, Y89.0]",2013,2,0
30,"Legal intervention  [Y35, Y89.0]",2014,5,0
30,"Legal intervention  [Y35, Y89.0]",2015,1,0
30,"Legal intervention  [Y35, Y89.0]",2016,2,0
30,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2012,74,3
30,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2013,69,3
30,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2014,90,4
30,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2015,87,4
30,"Events of undetermined intent  [Y10-Y34, Y87.2, Y89.9]",2016,17,1
30,"Operations of war and their sequelae  [Y36, Y89.1]",2012,0,0
30,"Operations of war and their sequelae  [Y36, Y89.1]",2013,0,0
30,"Operations of war and their sequelae  [Y36, Y89.1]",2014,0,0
30,"Operations of war and their sequelae  [Y36, Y89.1]",2015,0,0
30,"Operations of war and their sequelae  [Y36, Y89.1]",2016,0,0
30,"Complications of medical and surgical care  [Y40-Y84, Y88]",2012,5,0
30,"Complications of medical and surgical care  [Y40-Y84, Y88]",2013,3,0
30,"Complications of medical and surgical care  [Y40-Y84, Y88]",2014,0,0
30,"Complications of medical and surgical care  [Y40-Y84, Y88]",2015,0,0
30,"Complications of medical and surgical care  [Y40-Y84, Y88]",2016,0,0
35,"Total, all causes of death  [A00-Y89]",2012,1816,79
35,"Total, all causes of death  [A00-Y89]",2013,1833,79
35,"Total, all causes of death  [A00-Y89]",2014,1998,84
35,"Total, all causes of death  [A00-Y89]",2015,1936,81
35,"Total, all causes of death  [A00-Y89]",2016,2157,88
35,Salmonella infections  [A01-A02],2012,0,0
35,Salmonella infections  [A01-A02],2013,1,0
35,Salmonella infections  [A01-A02],2014,0,0
35,Salmonella infections  [A01-A02],2015,0,0
35,Salmonella infections  [A01-A02],2016,0,0
35,"Shigellosis and amoebiasis  [A03, A06]",2012,0,0
35,"Shigellosis and amoebiasis  [A03, A06]",2013,0,0
35,"Shigellosis and amoebiasis  [A03, A06]",2014,0,0
35,"Shigellosis and amoebiasis  [A03, A06]",2015,0,0
35,"Shigellosis and amoebiasis  [A03, A06]",2016,0,0
35,"Certain other intestinal infections  [A04, A07-A09]",2012,5,0
35,"Certain other intestinal infections  [A04, A07-A09]",2013,1,0
35,"Certain other intestinal infections  [A04, A07-A09]",2014,3,0
35,"Certain other intestinal infections  [A04, A07-A09]",2015,4,0
35,"Certain other intestinal infections  [A04, A07-A09]",2016,1,0
35,Tuberculosis  [A16-A19],2012,2,0
35,Tuberculosis  [A16-A19],2013,2,0
35,Tuberculosis  [A16-A19],2014,1,0
35,Tuberculosis  [A16-A19],2015,2,0
35,Tuberculosis  [A16-A19],2016,0,0
35,Whooping cough  [A37],2012,0,0
35,Whooping cough  [A37],2013,0,0
35,Whooping cough  [A37],2014,0,0
35,Whooping cough  [A37],2015,0,0
35,Whooping cough  [A37],2016,0,0
35,"Scarlet fever and erysipelas  [A38, A46]",2012,0,0
35,"Scarlet fever and erysipelas  [A38, A46]",2013,0,0
35,"Scarlet fever and erysipelas  [A38, A46]",2014,0,0
35,"Scarlet fever and erysipelas  [A38, A46]",2015,0,0
35,"Scarlet fever and erysipelas  [A38, A46]",2016,0,0
35,Meningococcal infection  [A39],2012,0,0
35,Meningococcal infection  [A39],2013,0,0
35,Meningococcal infection  [A39],2014,0,0
35,Meningococcal infection  [A39],2015,0,0
35,Meningococcal infection  [A39],2016,0,0
35,Sepsis  [A40-A41],2012,7,0
35,Sepsis  [A40-A41],2013,9,0
35,Sepsis  [A40-A41],2014,9,0
35,Sepsis  [A40-A41],2015,6,0
35,Sepsis  [A40-A41],2016,7,0
35,Syphilis  [A50-A53],2012,0,0
35,Syphilis  [A50-A53],2013,0,0
35,Syphilis  [A50-A53],2014,0,0
35,Syphilis  [A50-A53],2015,0,0
35,Syphilis  [A50-A53],2016,1,0
35,Acute poliomyelitis  [A80],2012,0,0
35,Acute poliomyelitis  [A80],2013,0,0
35,Acute poliomyelitis  [A80],2014,0,0
35,Acute poliomyelitis  [A80],2015,0,0
35,Acute poliomyelitis  [A80],2016,0,0
35,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2012,0,0
35,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2013,0,0
35,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2014,0,0
35,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2015,0,0
35,"Arthropod-borne viral encephalitis  [A83-A84, A85.2]",2016,0,0
35,Measles  [B05],2012,0,0
35,Measles  [B05],2013,0,0
35,Measles  [B05],2014,0,0
35,Measles  [B05],2015,0,0
35,Measles  [B05],2016,0,0
35,Viral hepatitis  [B15-B19],2012,4,0
35,Viral hepatitis  [B15-B19],2013,8,0
35,Viral hepatitis  [B15-B19],2014,5,0
35,Viral hepatitis  [B15-B19],2015,8,0
35,Viral hepatitis  [B15-B19],2016,5,0
35,Human immunodeficiency virus [HIV] disease  [B20-B24],2012,27,1
35,Human immunodeficiency virus [HIV] disease  [B20-B24],2013,18,1
35,Human immunodeficiency virus [HIV] disease  [B20-B24],2014,18,1
35,Human immunodeficiency virus [HIV] disease  [B20-B24],2015,14,1
35,Human immunodeficiency virus [HIV] disease  [B20-B24],2016,18,1
35,Malaria  [B50-B54],2012,0,0
35,Malaria  [B50-B54],2013,0,0
35,Malaria  [B50-B54],2014,0,0
35,Malaria  [B50-B54],2015,0,0
35,Malaria  [B50-B54],2016,0,0
35,Other and unspecified infectious and parasitic diseases and their sequelae 27,2012,2,0
35,Other and unspecified infectious and parasitic diseases and their sequelae 27,2013,5,0
35,Other and unspecified infectious and parasitic diseases and their sequelae 27,2014,2,0
35,Other and unspecified infectious and parasitic diseases and their sequelae 27,2015,0,0
35,Other and unspecified infectious and parasitic diseases and their sequelae 27,2016,5,0
35,Malignant neoplasms  [C00-C97],2012,420,18
35,Malignant neoplasms  [C00-C97],2013,382,16
35,Malignant neoplasms  [C00-C97],2014,409,17
35,Malignant neoplasms  [C00-C97],2015,408,17
35,Malignant neoplasms  [C00-C97],2016,418,17
35,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2012,8,0
35,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2013,7,0
35,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2014,6,0
35,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2015,7,0
35,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behaviour  [D00-D48]",2016,12,1
35,Anaemias  [D50-D64],2012,1,0
35,Anaemias  [D50-D64],2013,1,0
35,Anaemias  [D50-D64],2014,0,0
35,Anaemias  [D50-D64],2015,2,0
35,Anaemias  [D50-D64],2016,2,0
35,Diabetes mellitus  [E10-E14],2012,39,2
35,Diabetes mellitus  [E10-E14],2013,28,1
35,Diabetes mellitus  [E10-E14],2014,36,2
35,Diabetes mellitus  [E10-E14],2015,38,2
35,Diabetes mellitus  [E10-E14],2016,28,1
35,Nutritional deficiencies  [E40-E64],2012,0,0
35,Nutritional deficiencies  [E40-E64],2013,0,0
35,Nutritional deficiencies  [E40-E64],2014,1,0
35,Nutritional deficiencies  [E40-E64],2015,1,0
35,Nutritional deficiencies  [E40-E64],2016,1,0
35,"Meningitis  [G00, G03]",2012,4,0
35,"Meningitis  [G00, G03]",2013,1,0
35,"Meningitis  [G00, G03]",2014,0,0
35,"Meningitis  [G00, G03]",2015,0,0
35,"Meningitis  [G00, G03]",2016,2,0
35,Parkinson's disease  [G20-G21],2012,0,0
35,Parkinson's disease  [G20-G21],2013,0,0
35,Parkinson's disease  [G20-G21],2014,1,0
35,Parkinson's disease  [G20-G21],2015,0,0
35,Parkinson's disease  [G20-G21],2016,1,0
35,Alzheimer's disease  [G30],2012,0,0
35,Alzheimer's disease  [G30],2013,0,0
35,Alzheimer's disease  [G30],2014,0,0
35,Alzheimer's disease  [G30],2015,0,0
35,Alzheimer's disease  [G30],2016,0,0
35,Major cardiovascular diseases  [I00-I78],2012,187,8
35,Major cardiovascular diseases  [I00-I78],2013,191,8
35,Major cardiovascular diseases  [I00-I78],2014,223,9
35,Major cardiovascular diseases  [I00-I78],2015,194,8
35,Major cardiovascular diseases  [I00-I78],2016,205,8
35,Other disorders of circulatory system  [I80-I99],2012,5,0
35,Other disorders of circulatory system  [I80-I99],2013,13,1
35,Other disorders of circulatory system  [I80-I99],2014,9,0
35,Other disorders of circulatory system  [I80-I99],2015,7,0
